date,low,high,open,close,volume
2020-02-05 22:00:00,9623.22,9699.21,9699.19,9626.37,1412.11032041
2020-02-05 21:00:00,9678.68,9705.01,9678.68,9699.19,1690.2798
2020-02-05 20:00:00,9671.27,9690.49,9685.99,9678.7,1560.65492529
2020-02-05 19:00:00,9662.93,9719.23,9686.84,9685.99,2702.0959
2020-02-05 18:00:00,9565.49,9753.82,9565.51,9686.84,12997.81926538
2020-02-05 17:00:00,9527.92,9565.51,9545.81,9565.51,1871.8019988
2020-02-05 16:00:00,9489.29,9557.93,9495.99,9545.81,4505.03566786
2020-02-05 15:00:00,9428.05,9496.01,9428.07,9495.99,1595.59677417
2020-02-05 14:00:00,9416.39,9444.63,9427.49,9428.07,2032.36735082
2020-02-05 13:00:00,9425.91,9450.1,9431.93,9427.49,1959.52141482
2020-02-05 12:00:00,9408.68,9450.0,9408.68,9431.93,2230.15688606
2020-02-05 11:00:00,9360.92,9408.7,9360.94,9408.68,2270.61642801
2020-02-05 10:00:00,9240.34,9360.94,9240.8,9360.94,1996.08739187
2020-02-05 09:00:00,9224.03,9240.82,9224.03,9240.8,968.5985
2020-02-05 08:00:00,9211.15,9235.8,9233.3,9224.05,2047.6169
2020-02-05 07:00:00,9233.28,9263.88,9245.72,9233.3,1866.68951238
2020-02-05 06:00:00,9235.72,9262.96,9240.33,9245.72,1146.49036916
2020-02-05 05:00:00,9188.26,9240.52,9196.8,9240.33,1736.5431
2020-02-05 04:00:00,9163.25,9198.78,9193.64,9196.8,1743.3966
2020-02-05 03:00:00,9178.05,9193.64,9184.67,9193.64,996.6833
2020-02-05 02:00:00,9160.68,9184.67,9171.28,9184.67,1213.4255
2020-02-05 01:00:00,9171.28,9202.96,9202.94,9171.28,1374.4530583
2020-02-05 00:00:00,9159.99,9202.96,9160.96,9202.94,2050.85063019
2020-02-04 23:00:00,9146.42,9169.0,9169.0,9160.96,1395.72369797
2020-02-04 22:00:00,9129.94,9169.0,9137.51,9169.0,1470.99388952
2020-02-04 21:00:00,9137.51,9162.68,9162.44,9137.53,791.76175376
2020-02-04 20:00:00,9136.0,9162.46,9152.81,9162.46,53.89327868
2020-02-04 19:00:00,9152.81,9166.11,9154.9,9152.83,1.49668902
2020-02-04 18:00:00,9154.9,9204.91,9187.33,9154.92,12.98143538
2020-02-04 17:00:00,9172.49,9195.2,9195.18,9187.35,5.79451618
2020-02-04 16:00:00,9185.67,9205.72,9192.98,9195.2,3.48387904
2020-02-04 15:00:00,9092.37,9236.37,9129.01,9193.0,7.263
2020-02-04 14:00:00,9101.11,9148.88,9127.49,9129.03,0.167
2020-02-04 13:00:00,9091.99,9127.51,9115.99,9127.51,11.65700218
2020-02-04 12:00:00,8967.65,9195.54,9195.52,9116.01,2.11900108
2020-02-04 11:00:00,9060.1,9228.3,9167.89,9195.54,0.12
2020-02-04 10:00:00,9127.59,9170.28,9170.26,9167.91,0.14217702
2020-02-04 09:00:00,9170.26,9225.99,9225.97,9170.28,0.18004509
2020-02-04 08:00:00,9152.55,9275.49,9275.47,9225.99,26.113982
2020-02-04 07:00:00,9152.55,9280.01,9249.98,9275.49,1.12185514
2020-02-04 06:00:00,9209.04,9265.19,9263.91,9250.0,0.42392015
2020-02-04 05:00:00,9198.78,9265.23,9258.28,9263.93,0.3302636
2020-02-04 04:00:00,9258.28,10000.0,9275.06,9258.3,42698.98061563
2020-02-04 03:00:00,8837.74,9282.51,9282.49,9275.12,52407.56051099
2020-02-04 02:00:00,9242.0,9282.51,9271.97,9282.51,0.12
2020-02-04 01:00:00,9271.97,9330.01,9323.99,9271.99,1.50029492
2020-02-04 00:00:00,9290.21,9336.42,9290.21,9323.99,917.20275109
2020-02-03 23:00:00,9242.0,9290.23,9270.55,9290.23,24.16094132
2020-02-03 22:00:00,9266.99,9292.44,9267.93,9270.57,10.9038
2020-02-03 21:00:00,9267.93,9304.92,9304.9,9267.95,436.9578
2020-02-03 20:00:00,9283.77,9323.94,9283.77,9304.92,821.722534
2020-02-03 19:00:00,9279.81,9297.49,9292.03,9283.79,550.7314
2020-02-03 18:00:00,9242.0,9292.05,9278.05,9292.05,23.49104118
2020-02-03 17:00:00,9254.98,9278.07,9266.19,9278.07,25.86370242
2020-02-03 16:00:00,9266.19,9287.47,9281.13,9266.21,2.73780519
2020-02-03 15:00:00,9281.13,9339.31,9339.29,9281.15,4.72156044
2020-02-03 14:00:00,9296.63,9339.31,9296.63,9339.31,13.121
2020-02-03 13:00:00,9293.07,9331.26,9331.24,9296.65,0.12
2020-02-03 12:00:00,9209.86,9351.39,9333.74,9331.26,0.12
2020-02-03 11:00:00,9256.37,9338.79,9302.87,9333.76,1.12472662
2020-02-03 10:00:00,9200.0,9326.12,9326.1,9302.89,3.62118088
2020-02-03 09:00:00,9200.0,9351.05,9351.03,9326.12,23.12
2020-02-03 08:00:00,9200.0,9374.73,9353.7,9351.05,4.910265
2020-02-03 07:00:00,9353.7,9395.0,9394.98,9353.72,33.97124446
2020-02-03 06:00:00,9382.72,9396.32,9396.3,9395.0,27.35531884
2020-02-03 05:00:00,9377.04,9397.59,9377.04,9396.32,41.76877846
2020-02-03 04:00:00,9363.98,9384.01,9363.98,9377.06,6.14306346
2020-02-03 03:00:00,9200.0,10000.0,9390.93,9364.0,0.28212986
2020-02-03 02:00:00,9200.0,9558.93,9558.91,9390.95,971.62490581
2020-02-03 01:00:00,9200.0,9558.93,9389.61,9558.93,4689.51087574
2020-02-03 00:00:00,9299.98,9389.63,9327.95,9389.63,12.13286778
2020-02-02 23:00:00,9200.0,9394.92,9387.93,9327.97,784.47930082
2020-02-02 22:00:00,9384.67,9440.01,9439.99,9387.95,12.36534283
2020-02-02 21:00:00,9200.0,9440.01,9433.51,9440.01,91.38535407
2020-02-02 20:00:00,9433.51,9444.82,9444.05,9433.53,13.12356351
2020-02-02 19:00:00,9435.76,9451.67,9448.88,9444.07,1.13
2020-02-02 18:00:00,9000.0,9456.02,9437.38,9448.9,17.2417096
2020-02-02 17:00:00,9000.0,9439.01,9433.44,9437.4,6.97813362
2020-02-02 16:00:00,9000.0,9460.01,9459.99,9433.46,2.2230494
2020-02-02 15:00:00,9438.0,9460.01,9438.73,9460.01,0.23844527
2020-02-02 14:00:00,9360.9,9446.44,9414.31,9438.75,0.14113851
2020-02-02 13:00:00,9360.9,9424.05,9414.99,9414.33,1.12
2020-02-02 12:00:00,9360.9,9456.42,9415.33,9415.01,0.12
2020-02-02 11:00:00,9360.9,9419.88,9416.63,9415.35,2.12
2020-02-02 10:00:00,9000.0,9446.09,9368.32,9416.65,0.98538025
2020-02-02 09:00:00,9000.0,9368.34,9352.21,9368.34,0.13
2020-02-02 08:00:00,9000.0,9358.6,9358.58,9352.23,0.3454454
2020-02-02 07:00:00,8210.0,9359.34,9359.32,9358.6,0.12916605
2020-02-02 06:00:00,8210.0,9359.34,9302.46,9359.34,0.12
2020-02-02 05:00:00,9295.0,9308.37,9308.35,9302.48,0.12235521
2020-02-02 04:00:00,9204.7,9308.37,9250.0,9308.37,0.12
2020-02-02 03:00:00,8210.0,9277.57,9277.55,9250.02,6.12
2020-02-02 02:00:00,9244.98,9326.06,9326.04,9277.57,0.22999572
2020-02-02 01:00:00,8210.0,10000.0,9322.28,9326.06,0.48
2020-02-02 00:00:00,8210.0,10000.0,9381.62,9322.3,0.27
2020-02-01 23:00:00,8210.0,9389.68,9360.58,9381.64,2.81
2020-02-01 22:00:00,9358.99,9381.27,9358.99,9360.6,8.75006312
2020-02-01 21:00:00,8210.0,9365.02,9365.0,9359.01,1.72
2020-02-01 20:00:00,8210.0,9373.21,9346.42,9365.02,55599.62270642
2020-02-01 19:00:00,9223.65,9374.98,9364.22,9346.44,0.12
2020-02-01 18:00:00,9364.22,9387.72,9376.0,9364.24,0.12
2020-02-01 17:00:00,9223.65,9398.5,9387.07,9376.02,52.12
2020-02-01 16:00:00,9223.65,9387.09,9324.14,9387.09,0.12
2020-02-01 15:00:00,9223.65,9355.26,9337.77,9324.16,816.12
2020-02-01 14:00:00,9303.59,9348.53,9348.51,9337.79,0.12
2020-02-01 13:00:00,9223.65,9352.01,9294.62,9348.53,0.12
2020-02-01 12:00:00,9294.62,9336.22,9329.61,9294.64,1.14671337
2020-02-01 11:00:00,9329.61,9371.52,9371.5,9329.63,0.12
2020-02-01 10:00:00,9223.65,9395.25,9383.26,9371.52,40.122
2020-02-01 09:00:00,9223.65,9388.53,9388.51,9383.28,0.12
2020-02-01 08:00:00,9223.65,9420.98,9420.96,9388.53,5.12
2020-02-01 07:00:00,9223.65,9436.2,9390.03,9420.98,6.13057306
2020-02-01 06:00:00,9386.23,9391.96,9391.94,9390.05,0.12382202
2020-02-01 05:00:00,9223.65,9399.53,9397.1,9391.96,19.14226375
2020-02-01 04:00:00,9223.65,9425.01,9402.89,9397.12,0.12
2020-02-01 03:00:00,9223.65,9422.17,9417.98,9402.91,0.12
2020-02-01 02:00:00,9397.72,9449.34,9397.72,9418.0,0.12
2020-02-01 01:00:00,9223.65,10000.0,9373.85,9397.74,210.23
2020-02-01 00:00:00,9322.74,10000.0,9322.74,9373.87,1811.23
2020-01-31 23:00:00,9322.74,10000.0,9389.99,9322.76,555.29862835
2020-01-31 22:00:00,9223.65,10000.0,9352.84,9390.01,265.87905267
2020-01-31 21:00:00,9297.0,9352.84,9297.02,9352.84,453.344146
2020-01-31 20:00:00,9294.96,9592.92,9295.76,9297.02,69.46032199
2020-01-31 19:00:00,9284.71,9298.16,9298.14,9295.78,87.61681266
2020-01-31 18:00:00,9223.65,9319.29,9261.22,9298.16,5.87329059
2020-01-31 17:00:00,9223.65,9290.44,9259.11,9261.24,1.52571057
2020-01-31 16:00:00,9259.11,9315.02,9297.08,9259.13,52.73936108
2020-01-31 15:00:00,9223.65,9297.08,9243.97,9297.08,305.13
2020-01-31 14:00:00,9235.0,9276.49,9266.27,9243.99,2.63190323
2020-01-31 13:00:00,9230.65,9273.79,9273.77,9266.29,1.12039659
2020-01-31 12:00:00,9257.12,9313.51,9313.49,9273.79,7.19424966
2020-01-31 11:00:00,9269.13,9322.01,9292.99,9313.51,0.14994345
2020-01-31 10:00:00,9292.99,9358.9,9350.61,9293.01,0.12038455
2020-01-31 09:00:00,9189.38,9374.9,9361.05,9350.63,2.17009468
2020-01-31 08:00:00,9283.63,9361.07,9319.74,9361.07,2.12
2020-01-31 07:00:00,9283.63,9355.01,9354.99,9319.76,1.20590376
2020-01-31 06:00:00,9330.75,9366.65,9347.99,9355.01,0.12
2020-01-31 05:00:00,9347.99,9410.95,9394.88,9348.01,22.20580706
2020-01-31 04:00:00,9394.88,9425.01,9424.99,9394.9,4.128
2020-01-31 03:00:00,8210.0,9453.39,9431.01,9425.01,1.74559165
2020-01-31 02:00:00,8210.0,10000.0,9458.07,9431.03,20.04028553
2020-01-31 01:00:00,8210.0,9480.61,9467.98,9458.09,0.72
2020-01-31 00:00:00,8210.0,10000.0,9999.0,9468.0,44408.7380568
2020-01-30 23:00:00,8210.0,10000.0,9234.95,10000.0,242451.93316246
2020-01-30 16:00:00,9267.13,9407.36,9366.96,9332.04,148.25791948
2020-01-30 15:00:00,9335.9,9366.98,9335.9,9366.98,12.894
2020-01-30 14:00:00,9325.85,9378.93,9378.91,9335.92,0.30549071
2020-01-30 13:00:00,9259.58,9378.93,9357.49,9378.93,0.20167335
2020-01-30 12:00:00,9327.53,9357.51,9327.53,9357.51,3.328332
2020-01-30 11:00:00,9281.59,9327.55,9315.95,9327.55,0.12
2020-01-30 10:00:00,9315.95,9335.16,9328.57,9315.97,1.25591668
2020-01-30 09:00:00,9202.52,9334.25,9334.23,9328.59,0.12236402
2020-01-30 08:00:00,9202.52,9373.17,9373.15,9334.25,0.12
2020-01-30 07:00:00,9304.06,9373.17,9304.06,9373.17,50.12
2020-01-30 06:00:00,9287.35,9316.61,9297.36,9304.08,3.14274419
2020-01-30 05:00:00,9202.52,9325.0,9310.99,9297.38,0.12
2020-01-30 04:00:00,9202.52,9329.34,9256.4,9311.01,0.12
2020-01-30 03:00:00,9202.52,9500.0,9250.92,9256.42,1.26238332
2020-01-30 02:00:00,9202.52,9500.0,9272.27,9250.94,7.68492548
2020-01-30 01:00:00,9202.52,9500.0,9263.84,9272.29,25.792128
2020-01-30 00:00:00,9215.0,9289.31,9289.29,9263.84,65.386933
2020-01-29 23:00:00,9200.0,9500.0,9331.92,9289.31,27.21253927
2020-01-29 22:00:00,9200.08,9346.71,9332.35,9331.94,48.92758179
2020-01-29 21:00:00,9242.56,9500.0,9358.37,9332.37,11.97652025
2020-01-29 20:00:00,9357.72,9373.85,9367.1,9358.39,72.72174315
2020-01-29 19:00:00,9317.52,9381.99,9349.9,9367.1,37.54260949
2020-01-29 18:00:00,9331.18,9355.56,9331.18,9349.9,11.80579113
2020-01-29 17:00:00,9331.18,9385.36,9335.25,9331.2,160.05117273
2020-01-29 16:00:00,9285.5,9335.27,9285.5,9335.27,386.28819695
2020-01-29 15:00:00,9245.52,9315.3,9315.28,9285.52,14.78724672
2020-01-29 14:00:00,9291.96,9326.5,9291.96,9315.3,20.21497165
2020-01-29 13:00:00,8900.0,9326.86,9265.28,9291.98,15.12237103
2020-01-29 12:00:00,8900.0,9286.85,9269.41,9265.3,17.62793427
2020-01-29 11:00:00,9247.2,9404.91,9404.89,9269.43,8.5249868
2020-01-29 10:00:00,8900.0,9404.91,9325.31,9404.91,1.6587
2020-01-29 09:00:00,9325.31,9358.29,9358.27,9325.33,0.13
2020-01-29 08:00:00,8900.0,9358.8,9343.87,9358.29,2.12
2020-01-29 07:00:00,9329.98,9352.88,9352.86,9343.89,2.18425775
2020-01-29 06:00:00,8900.0,9367.89,9348.6,9352.88,12.61022479
2020-01-29 05:00:00,9325.43,9352.43,9325.43,9348.62,13.54608034
2020-01-29 04:00:00,8900.0,9357.72,9349.02,9325.44,6.56803556
2020-01-29 03:00:00,8900.0,9500.0,9334.32,9349.02,0.14
2020-01-29 02:00:00,9286.82,9347.19,9331.91,9334.34,0.13
2020-01-29 01:00:00,9331.91,9362.08,9336.12,9331.93,7.17342077
2020-01-29 00:00:00,8900.0,9380.96,9354.99,9336.14,0.32918086
2020-01-28 23:00:00,8900.0,9355.01,9154.99,9355.01,3.34004107
2020-01-28 22:00:00,9049.99,9155.01,9069.13,9155.01,6.40477865
2020-01-28 21:00:00,9042.19,9085.0,9044.07,9069.15,4.75949382
2020-01-28 20:00:00,9022.15,9068.79,9022.15,9044.09,5.62982277
2020-01-28 19:00:00,8900.0,9022.17,8971.08,9022.17,8.18153055
2020-01-28 18:00:00,8966.71,9005.01,8966.71,8971.1,113.65131463
2020-01-28 17:00:00,8928.0,8979.99,8979.97,8966.73,9.27660863
2020-01-28 16:00:00,8720.25,9025.89,9011.09,8979.99,24.38582347
2020-01-28 15:00:00,8972.21,9044.76,9044.74,9011.11,10.13
2020-01-28 14:00:00,9000.0,9154.9,9082.6,9044.76,15.47721145
2020-01-28 13:00:00,9035.39,9082.62,9035.39,9082.62,0.19310732
2020-01-28 12:00:00,8720.25,9042.58,9042.54,9035.41,9922.98747335
2020-01-28 11:00:00,8720.25,9080.78,9004.09,9042.56,3010.113
2020-01-28 10:00:00,8949.31,9018.47,8965.29,9004.11,0.12446565
2020-01-28 09:00:00,8965.29,8992.33,8992.31,8965.31,2.21205292
2020-01-28 08:00:00,8967.39,9041.02,9041.0,8992.33,0.12
2020-01-28 07:00:00,8997.42,9500.0,9025.2,9041.02,10.52
2020-01-28 06:00:00,8720.25,9045.01,9044.99,9025.22,0.24597298
2020-01-28 05:00:00,8974.03,9073.96,9073.94,9045.01,18.58885973
2020-01-28 04:00:00,8720.25,9113.8,9089.87,9073.96,0.12
2020-01-28 03:00:00,9063.59,9105.65,9105.63,9089.89,0.232
2020-01-28 02:00:00,8720.25,9105.65,9098.08,9105.65,175601.72371116
2020-01-28 01:00:00,9049.02,9103.06,9049.02,9098.1,4.941
2020-01-28 00:00:00,8722.35,9049.04,8899.64,9049.04,3.55748446
2020-01-27 23:00:00,8888.98,8925.01,8921.53,8899.64,54.22162248
2020-01-27 22:00:00,8722.35,8948.01,8947.99,8921.53,284.35599972
2020-01-27 21:00:00,8722.35,8958.59,8942.93,8948.01,10030.28561133
2020-01-27 20:00:00,8722.35,8942.95,8916.54,8942.95,55600.5665567
2020-01-27 19:00:00,8722.35,8936.5,8782.27,8916.56,24.76396405
2020-01-27 18:00:00,8750.05,8782.29,8750.05,8782.29,39.3663794
2020-01-27 17:00:00,8722.35,8785.58,8778.52,8750.07,19.41674469
2020-01-27 16:00:00,8722.35,8778.54,8756.12,8778.54,38.37087702
2020-01-27 15:00:00,8731.2,8765.67,8731.22,8756.14,2266.85325628
2020-01-27 14:00:00,8705.15,8731.22,8725.34,8731.22,1151.57055054
2020-01-27 13:00:00,8709.0,8754.51,8709.02,8725.34,2162.81450998
2020-01-27 12:00:00,8602.06,8709.22,8697.35,8709.02,1642.0509638
2020-01-27 11:00:00,8616.28,8697.35,8617.96,8697.35,1148.46410056
2020-01-27 10:00:00,8615.6,8629.34,8621.25,8617.96,1274.6308
2020-01-27 09:00:00,8578.87,8621.27,8578.89,8621.25,2161.7527
2020-01-27 08:00:00,8578.87,8638.83,8638.81,8578.89,1855.6991
2020-01-27 07:00:00,8630.19,8638.83,8635.02,8638.81,564.8121
2020-01-27 06:00:00,8616.96,8635.02,8631.76,8635.02,1198.93361014
2020-01-27 05:00:00,8609.67,8631.78,8609.76,8631.76,1685.2022
2020-01-27 04:00:00,8609.67,8655.5,8649.89,8609.76,1725.90695416
2020-01-27 03:00:00,8629.82,8649.91,8629.84,8649.91,1025.6708
2020-01-27 02:00:00,8618.49,8644.02,8644.0,8629.84,1430.10918851
2020-01-27 01:00:00,8633.56,8657.88,8633.58,8644.0,2249.05056232
2020-01-27 00:00:00,8573.1,8662.14,8573.12,8633.58,2953.68274577
2020-01-26 23:00:00,8543.52,8573.12,8543.54,8573.12,1467.2589
2020-01-26 22:00:00,8475.01,8589.6,8578.06,8543.54,57148.55550712
2020-01-26 21:00:00,8564.04,8580.66,8574.16,8578.06,1304.08310578
2020-01-26 20:00:00,8551.1,8580.58,8551.1,8574.16,1367.1422
2020-01-26 19:00:00,8534.83,8652.04,8582.03,8551.1,2326.2585
2020-01-26 18:00:00,8557.77,8582.05,8558.84,8582.03,2239.9037134
2020-01-26 17:00:00,8449.14,8561.1,8474.28,8558.86,57753.03914068
2020-01-26 16:00:00,8429.98,8474.28,8429.98,8474.28,2151.415125
2020-01-26 15:00:00,8429.98,8464.59,8445.0,8430.0,1520.7461
2020-01-26 14:00:00,8400.0,8445.53,8420.43,8445.0,56815.87763358
2020-01-26 13:00:00,8420.41,8446.66,8429.48,8420.43,1271.1924
2020-01-26 12:00:00,8429.46,8437.02,8435.19,8429.48,1578.6748
2020-01-26 11:00:00,8412.24,8452.79,8423.79,8435.19,1662.5456
2020-01-26 10:00:00,8377.82,8423.88,8392.32,8423.81,1320.283
2020-01-26 09:00:00,8370.01,8400.2,8386.41,8392.33,1402.3207
2020-01-26 08:00:00,8348.19,8423.24,8348.21,8386.41,32105.73686227
2020-01-26 07:00:00,8330.26,8348.21,8335.18,8348.21,1534.0338
2020-01-26 06:00:00,8332.27,8368.79,8353.32,8335.18,1517.2311
2020-01-26 05:00:00,8332.82,8364.03,8332.84,8353.32,1274.4662
2020-01-26 04:00:00,8327.45,8346.01,8345.99,8332.84,1599.0751
2020-01-26 03:00:00,8303.99,8346.01,8303.99,8345.99,2210.3238
2020-01-26 02:00:00,8302.0,8313.94,8313.92,8303.99,1326.3095
2020-01-26 01:00:00,8304.12,8325.87,8305.99,8313.94,2110.80019735
2020-01-26 00:00:00,8283.54,8348.75,8348.73,8305.99,1974.5456
2020-01-25 23:00:00,8339.22,8356.38,8342.74,8348.73,2034.9447
2020-01-25 22:00:00,8341.56,8392.34,8370.02,8342.74,1390.2907
2020-01-25 21:00:00,8349.98,8399.37,8349.98,8370.02,1416.6772
2020-01-25 20:00:00,8340.0,8351.45,8351.43,8349.98,1020.8657
2020-01-25 19:00:00,8324.89,8351.45,8324.89,8351.43,1607.8442
2020-01-25 18:00:00,8311.42,8324.91,8322.68,8324.91,57196.29908666
2020-01-25 17:00:00,8322.0,8345.27,8337.34,8322.68,1971.5056
2020-01-25 16:00:00,8317.47,8337.36,8317.49,8337.36,1782.54399474
2020-01-25 15:00:00,8256.71,8317.49,8315.31,8317.49,57076.4638
2020-01-25 14:00:00,8312.32,8319.05,8318.64,8315.31,1486.8153
2020-01-25 13:00:00,8287.19,8327.92,8288.1,8318.64,1443.7496089
2020-01-25 12:00:00,8288.1,8301.67,8291.51,8288.1,1487.96550448
2020-01-25 11:00:00,8287.6,8307.15,8298.65,8291.51,1715.03513887
2020-01-25 10:00:00,8298.63,8333.25,8327.15,8298.65,1172.37255326
2020-01-25 09:00:00,8319.53,8346.96,8346.96,8327.17,1093.53401212
2020-01-25 08:00:00,8297.74,8346.96,8297.74,8346.96,1589.5827
2020-01-25 07:00:00,8297.74,8322.27,8309.94,8297.74,1516.1851
2020-01-25 06:00:00,8301.79,8329.19,8301.81,8309.96,1440.24285
2020-01-25 05:00:00,8279.59,8301.81,8289.81,8301.81,1427.3509397
2020-01-25 04:00:00,8271.54,8311.12,8271.56,8289.83,11046.8125
2020-01-25 03:00:00,8271.54,8500.0,8291.82,8271.54,3527.1057
2020-01-25 02:00:00,8260.0,8300.78,8260.02,8291.8,3471.9063
2020-01-25 01:00:00,8252.65,8320.69,8310.55,8260.02,4132.2907
2020-01-25 00:00:00,8310.55,8500.0,8431.24,8310.57,3074.4079819
2020-01-24 23:00:00,8411.99,8443.61,8443.61,8431.24,2570.6713
2020-01-24 22:00:00,8436.32,8500.0,8496.64,8443.61,3581.61808587
2020-01-24 21:00:00,8345.67,8498.23,8473.6,8496.62,3166.18447888
2020-01-24 20:00:00,8459.46,8506.34,8500.0,8473.58,3360.3581
2020-01-24 19:00:00,8484.05,8500.0,8484.12,8499.98,1932.1879
2020-01-24 18:00:00,8345.67,8484.14,8448.69,8484.12,2472.32014447
2020-01-24 17:00:00,8440.85,8458.36,8451.65,8448.69,2656.48244436
2020-01-24 16:00:00,8451.65,8489.94,8489.92,8451.65,3450.8291371
2020-01-24 15:00:00,8453.52,8612.11,8468.2,8489.94,60405.052865
2020-01-24 14:00:00,8428.99,8479.21,8429.01,8468.2,7276.43998821
2020-01-24 13:00:00,8396.83,8429.01,8422.18,8429.01,444.93240612
2020-01-24 12:00:00,8361.25,8422.2,8361.25,8422.19,0.2083519
2020-01-24 11:00:00,8222.24,8365.23,8240.06,8361.27,8.20343377
2020-01-24 10:00:00,8239.63,8266.67,8251.56,8240.04,1016.69001019
2020-01-24 09:00:00,8251.56,8313.43,8306.24,8251.56,1463.8579
2020-01-24 08:00:00,8306.22,8322.99,8316.64,8306.24,637.5963
2020-01-24 07:00:00,8295.36,8337.22,8333.93,8316.64,1285.37016668
2020-01-24 06:00:00,8302.08,8333.95,8302.1,8333.93,1515.6871
2020-01-24 05:00:00,8289.84,8321.18,8289.86,8302.1,1458.3375
2020-01-24 04:00:00,8289.84,8321.48,8321.46,8289.86,1686.46585693
2020-01-24 03:00:00,8283.24,8322.37,8283.26,8321.46,1247.0051
2020-01-24 02:00:00,8283.24,8362.29,8358.28,8283.26,2081.77885456
2020-01-24 01:00:00,8358.25,8388.92,8388.92,8358.28,2347.84432818
2020-01-24 00:00:00,8371.47,8388.92,8371.49,8388.92,1577.0874929
2020-01-23 23:00:00,8343.69,8413.03,8405.37,8371.49,2836.3735716
2020-01-23 22:00:00,8398.35,8437.5,8399.98,8405.37,2793.05837666
2020-01-23 21:00:00,8349.99,8409.13,8349.99,8399.98,3501.45848024
2020-01-23 20:00:00,8328.99,8359.37,8345.0,8350.01,1940.07001965
2020-01-23 19:00:00,8308.95,8345.0,8308.95,8345.0,5946.56975897
2020-01-23 18:00:00,8278.41,8322.0,8294.08,8308.97,3144.34283953
2020-01-23 17:00:00,8294.06,8343.55,8313.98,8294.08,9826.11309373
2020-01-23 16:00:00,7325.0,8400.88,8332.7,8313.98,171548.56840598
2020-01-23 15:00:00,7325.0,10846.98,8339.09,8290.0,334732.41898245
2020-01-23 14:00:00,7325.0,9000.0,8324.51,8339.09,340377.09238501
2020-01-23 13:00:00,8324.51,8380.89,8378.83,8324.51,6171.90256598
2020-01-23 12:00:00,8359.98,8423.3,8422.51,8378.83,2101.69368613
2020-01-23 11:00:00,8384.85,8427.88,8403.19,8422.51,9064.61476217
2020-01-23 10:00:00,8395.01,8441.61,8434.01,8403.19,1883.0581
2020-01-23 09:00:00,8434.01,8491.77,8491.75,8434.01,2632.7256
2020-01-23 08:00:00,8491.75,8580.96,8562.0,8491.75,1837.8943556
2020-01-23 07:00:00,8475.93,8562.02,8477.72,8562.0,2586.1257
2020-01-23 06:00:00,8477.68,8538.45,8523.13,8477.72,51082.3559
2020-01-23 05:00:00,8494.0,8552.48,8545.42,8523.11,2185.15325792
2020-01-23 04:00:00,8500.0,8615.12,8566.82,8545.42,11777.9813
2020-01-23 03:00:00,8560.0,8573.27,8563.42,8566.82,5578.9048
2020-01-23 02:00:00,8563.4,8593.9,8593.82,8563.42,2256.2421
2020-01-23 01:00:00,8593.82,8630.38,8630.31,8593.82,1562.66458828
2020-01-23 00:00:00,8630.29,8665.91,8656.95,8630.31,7425.63544236
2020-01-22 23:00:00,8635.14,8656.95,8641.21,8656.95,7616.27675751
2020-01-22 22:00:00,8640.1,8647.48,8640.1,8641.21,4798.15697179
2020-01-22 21:00:00,8635.83,8899.23,8645.08,8640.12,58627.56564683
2020-01-22 20:00:00,8630.67,8645.1,8644.81,8645.08,4106.1427
2020-01-22 19:00:00,8622.02,8650.01,8649.99,8644.81,7293.493
2020-01-22 18:00:00,8643.52,8676.39,8650.63,8649.99,2282.3602761
2020-01-22 17:00:00,8644.06,8690.99,8667.79,8650.63,2365.57584574
2020-01-22 16:00:00,8604.95,8669.06,8632.68,8667.79,52309.11209593
2020-01-22 15:00:00,8622.26,8637.1,8623.52,8632.68,1411.8992878
2020-01-22 14:00:00,8618.09,8643.69,8618.11,8623.52,2119.0933407
2020-01-22 13:00:00,8618.09,8649.5,8649.29,8618.11,838.83808579
2020-01-22 12:00:00,8628.66,8651.01,8640.01,8649.29,718.43398804
2020-01-22 11:00:00,8635.72,8653.97,8653.95,8640.01,947.7254
2020-01-22 10:00:00,8639.9,8659.49,8659.49,8653.95,866.75947402
2020-01-22 09:00:00,8635.6,8659.5,8638.67,8659.49,1468.99822806
2020-01-22 08:00:00,8638.65,8712.28,8702.15,8638.67,1872.83613368
2020-01-22 07:00:00,8702.13,9500.0,8726.07,8702.15,2601.94228689
2020-01-22 06:00:00,8704.99,8726.07,8705.67,8726.05,21138.18822306
2020-01-22 05:00:00,8705.01,8727.05,8712.79,8705.67,1662.09190937
2020-01-22 04:00:00,8660.0,8721.19,8695.87,8712.79,1241.42204267
2020-01-22 03:00:00,8685.0,8708.02,8685.02,8695.87,1817.00034539
2020-01-22 02:00:00,8685.0,8750.0,8710.03,8685.02,2506.056
2020-01-22 01:00:00,8710.03,8728.81,8724.63,8710.05,3731.85862256
2020-01-22 00:00:00,8720.0,8750.0,8740.95,8724.63,2691.12900902
2020-01-21 23:00:00,8712.99,8750.0,8712.99,8740.95,1397.99002154
2020-01-21 22:00:00,8679.67,8736.56,8728.04,8712.99,1500.44914703
2020-01-21 21:00:00,8688.18,8750.0,8688.2,8728.04,1565.68679872
2020-01-21 20:00:00,8504.99,8688.2,8505.01,8688.2,2433.51095912
2020-01-21 19:00:00,8504.99,8694.02,8608.5,8505.01,6569.75974326
2020-01-21 18:00:00,8605.7,8648.99,8639.29,8608.5,1330.11392298
